fish,মাছ,mat͡ɕʰ,mat͡ɕʰ
flea,মাছি,mat͡ɕʰi,mat͡ɕʰi
flower,ফুল,ɸul̪,ɸul̪
foamy,ফেনিল,ɸen̪il̪,ɸen̪il̪
fowl,পাখি,pakʰi,pakʰi
friendly,বন্ধুত্বপূর্ণ,bɔn̪d̪̤ut̪bɔpurnɔ,bɔn̪d̪̤ut̪bɔpurnɔ
fruit,ফল,ɸɔl̪ɔ,ɸɔl̪ɔ
full,সম্পূর্ণ,s̪ɔmpurnɔ,s̪ɔmpurnɔ
fun,মজা,mɔd͡ʑa,mɔd͡ʑa
fungus,ছাতা,t͡ɕʰat̪a,t͡ɕʰat̪a
furniture,আসবাবপত্র,as̪babɔpɔt̪rɔ,as̪babɔpɔt̪rɔ
giraffe,জিরাফ,d͡ʑiraɸ,d͡ʑiraɸ
gland,গণ্ড,ɡɔndɔ,ɡɔndɔ
god,দেবতা,d̪ebt̪a,d̪ebt̪a
good,ভাল,b̤al̪,b̤al̪
grain,শস্য,ɕɔs̪d͡zɔ,ɕɔs̪d͡zɔ
grape,দ্রাক্ষা,d̪rakʂa,d̪rakʂa
grass,ঘাস,̤ɡ̤as̪,̤ɡ̤as̪
grateful,কৃতজ্ঞ,kɽit̪ɔd͡ʑnɔ,kɽit̪ɔd͡ʑnɔ
green,সবুজ,s̪ɔbud͡ʑ,s̪ɔbud͡ʑ
grey,ধূসর,d̪̤us̪ɔrɔ,d̪̤us̪ɔrɔ
ground,স্থল,s̪t̪ʰɔl̪ɔ,s̪t̪ʰɔl̪ɔ
hair,চুল,t͡ɕul̪,t͡ɕul̪
hand,হাত,ɦat̪,ɦat̪
happy,খুশি,kʰuɕi,kʰuɕi
head,মাথা,mat̪ʰa,mat̪ʰa
healthy,সুস্থ,s̪us̪t̪ʰɔ,s̪us̪t̪ʰɔ
hear,শোনা,ɕon̪a,ɕon̪a
heavy,ভারী,b̤ari,b̤ari
high-pitched,উচ্চ ত্ত তীক্ষ্ন,ut͡ɕt͡ɕɔ t̪t̪ɔ t̪ikʂn̪ɔ,ut͡ɕt͡ɕɔ t̪t̪ɔ t̪ikʂn̪ɔ
hippopotamus,জলহস্তী,d͡ʑɔl̪ɔɦɔs̪t̪i,d͡ʑɔl̪ɔɦɔs̪t̪i
hole,গর্ত,ɡɔrt̪ɔ,ɡɔrt̪ɔ
home,বাড়ি,baɽi,baɽi
hot,গরম,ɡɔrɔmɔ,ɡɔrɔmɔ
housefly,মাছি,mat͡ɕʰi,mat͡ɕʰi
idear,কল্পনা,kɔl̪pɔn̪a,kɔl̪pɔn̪a
in front,সামনে,s̪amn̪e,s̪amn̪e
infinite,অসীম,os̪im,os̪im
information,তথ্য,t̪ɔt̪ʰd͡zɔ,t̪ɔt̪ʰd͡zɔ
inside,ভিতরে,b̤it̪re,b̤it̪re
jellyfish,জেলি-মাছ,d͡ʑel̪i-mat͡ɕʰ,d͡ʑel̪i-mat͡ɕʰ
kangaroo,ক্যাঙ্গারু,kd͡zaŋɡaru,kd͡zaŋɡaru
kin,কুটুম্ব,kutumbɔ,kutumbɔ
koala,কোয়ালা,koe̯al̪a,koe̯al̪a
late,বিলম্বে,bil̪ɔmbe,bil̪ɔmbe
layout,বিন্যাস,bin̪d͡zas̪,bin̪d͡zas̪
leaf,গাছের পাতা,ɡat͡ɕʰerɔ pat̪a,ɡat͡ɕʰerɔ pat̪a
leg,পা,pa,pa
letra,অক্ষর,okʂɔrɔ,okʂɔrɔ
likely,সম্ভবত,s̪ɔmb̤ɔbɔt̪ɔ,s̪ɔmb̤ɔbɔt̪ɔ
liquid,তরল,t̪ɔrɔl̪ɔ,t̪ɔrɔl̪ɔ
lizard,টিকটিকি,tiktiki,tiktiki
long,দীর্ঘ,d̪ir̤ɡ̤ɔ,d̪ir̤ɡ̤ɔ
low,নীচু,n̪it͡ɕu,n̪it͡ɕu
luz,আলো,al̪o,al̪o
machine,মেশিন,meɕin̪,meɕin̪
magical,ঐন্দ্রজালিক,ojn̪d̪rɔd͡ʑal̪ik,ojn̪d̪rɔd͡ʑal̪ik
mammal,স্তনপায়ী প্রাণী,s̪t̪ɔn̪ɔpae̯i prani,s̪t̪ɔn̪ɔpae̯i prani
mantis,দীর্ঘপদ পতঙ্গ,d̪ir̤ɡ̤ɔpɔd̪ɔ pɔt̪ɔŋɡɔ,d̪ir̤ɡ̤ɔpɔd̪ɔ pɔt̪ɔŋɡɔ
married,বিবাহিত,bibaɦit̪,bibaɦit̪
material,উপাদান,upad̪an̪,upad̪an̪
metal,ধাতু,d̪̤at̪u,d̪̤at̪u
mixed,মিশ্র,miɕrɔ,miɕrɔ
moral,নৈতিক,n̪ojt̪ik,n̪ojt̪ik
more,অধিক,od̪̤ik,od̪̤ik
mosquito,মশা,mɔɕa,mɔɕa
mountain,পর্বত,pɔrbɔt̪ɔ,pɔrbɔt̪ɔ
mushroom,মাশরুম,maɕrum,maɕrum
must,অবশ্যই,obɔɕd͡zi,obɔɕd͡zi
natural,প্রাকৃতিক,prakɽit̪ik,prakɽit̪ik
nautilus,Nautilus,nautilus,nautilus
neat,ঝরঝরে,d͡ʑ̤ɔrɔd͡ʑ̤ɔre,d͡ʑ̤ɔrɔd͡ʑ̤ɔre
network,নেটওয়ার্কের,n̪etoe̯arker,n̪etoe̯arker
notion,ধারণা,d̪̤arna,d̪̤arna
ocean,মহাসাগর,mɔɦas̪aɡɔrɔ,mɔɦas̪aɡɔrɔ
okay,*,*,*
old,পুরাতন,purat̪ɔn̪ɔ,purat̪ɔn̪ɔ
opaque,অস্বচ্ছ,os̪bɔt͡ɕt͡ɕʰɔ,os̪bɔt͡ɕt͡ɕʰɔ
opossum,*,*,*
order,ক্রমপর্যায়ানুসারে সাজান,krɔmɔpɔrd͡zae̯an̪us̪are s̪ad͡ʑan̪,krɔmɔpɔrd͡zae̯an̪us̪are s̪ad͡ʑan̪
ostrich,উটপাখী,utpakʰi,utpakʰi
part,অংশ,oŋɕɔ,oŋɕɔ
path,পথ,pɔt̪ʰɔ,pɔt̪ʰɔ
person,ব্যক্তি,bd͡zɔkt̪i,bd͡zɔkt̪i
pig,শূকর,ɕukɔrɔ,ɕukɔrɔ
pigeon,পায়রা,pae̯ra,pae̯ra
plant,উদ্ভিদ,ud̪b̤id̪,ud̪b̤id̪
pleasure,পরিতোষ,pɔrit̪oʂ,pɔrit̪oʂ
point,বিন্দু,bin̪d̪u,bin̪d̪u
possible,সম্ভব,s̪ɔmb̤ɔbɔ,s̪ɔmb̤ɔbɔ
powder,গুঁড়া,ɡũɽa,ɡũɽa
pregnant,গর্ভবতী,ɡɔrb̤ɔbɔt̪i,ɡɔrb̤ɔbɔt̪i
present,উপস্থিত,upɔs̪t̪ʰit̪,upɔs̪t̪ʰit̪
proud,গর্বিত,ɡɔrbit̪,ɡɔrbit̪
raccoon,র্যাকুন,rd͡zakun̪,rd͡zakun̪
ray,*,*,*
reality,বাস্তবতা,bas̪t̪ɔbɔt̪a,bas̪t̪ɔbɔt̪a
reason,কারণ,karɔnɔ,karɔnɔ
recto,সোজা,s̪od͡ʑa,s̪od͡ʑa
red,লাল,l̪al̪,l̪al̪
region,এলাকা,el̪aka,el̪aka
reptile,সরীসৃপ,s̪ɔris̪ɽip,s̪ɔris̪ɽip
rhinoceros,গণ্ডার,ɡɔndar,ɡɔndar
rice,ধান,d̪̤an̪,d̪̤an̪
rodent,করাল,kɔral̪,kɔral̪
root,মূল,mul̪,mul̪
rotten,পচা,pɔt͡ɕa,pɔt͡ɕa
salmon,স্যালমন মাছ,s̪d͡zal̪ɔmɔn̪ɔ mat͡ɕʰ,s̪d͡zal̪ɔmɔn̪ɔ mat͡ɕʰ
salty,নোনতা,n̪on̪t̪a,n̪on̪t̪a
savoury,মসলাদার,mɔs̪ɔl̪ad̪ar,mɔs̪ɔl̪ad̪ar
scorpion,বিছা,bit͡ɕʰa,bit͡ɕʰa
seal,সীল,s̪il̪,s̪il̪
season,ঋতু,ɽit̪u,ɽit̪u
see,দেখ,d̪ekʰ,d̪ekʰ
seed,বীজ,bid͡ʑ,bid͡ʑ
sentence,বাক্য,bakd͡zɔ,bakd͡zɔ
serious,গম্ভীর,ɡɔmb̤ir,ɡɔmb̤ir
sex,যৌনসহবাস,d͡zown̪ɔs̪ɔɦɔbas̪,d͡zown̪ɔs̪ɔɦɔbas̪
shape,আকৃতি,akɽit̪i,akɽit̪i
shark,হাঙ্গর,ɦaŋɡɔrɔ,ɦaŋɡɔrɔ
sharp,তীব্র,t̪ibrɔ,t̪ibrɔ
shiny,চকচকে,t͡ɕɔkɔt͡ɕɔke,t͡ɕɔkɔt͡ɕɔke
should,উচিত,ut͡ɕit̪,ut͡ɕit̪
simple,সহজ,s̪ɔɦɔd͡ʑɔ,s̪ɔɦɔd͡ʑɔ
skillful,দক্ষ,d̪ɔkʂɔ,d̪ɔkʂɔ
slide,স্লাইড,s̪l̪aid,s̪l̪aid
slug,স্লাগ্,s̪l̪aɡ,s̪l̪aɡ
smell,গন্ধ,ɡɔn̪d̪̤ɔ,ɡɔn̪d̪̤ɔ
smooth,মসৃণ,mɔs̪ɽin,mɔs̪ɽin
social,সামাজিক,s̪amad͡ʑik,s̪amad͡ʑik
soil,মাটি,mati,mati
solid,কঠিন,kɔtʰin̪,kɔtʰin̪
sour,টক,tɔkɔ,tɔkɔ
south,দক্ষিণ,d̪ɔkʂin,d̪ɔkʂin
soy,সয়া সস,s̪e̯a s̪ɔs̪ɔ,s̪e̯a s̪ɔs̪ɔ
space,মহাশূণ্য,mɔɦaɕund͡zɔ,mɔɦaɕund͡zɔ
specialist,বিশেষজ্ঞ,biɕeʂɔd͡ʑnɔ,biɕeʂɔd͡ʑnɔ
specific,নির্দিষ্ট,n̪ird̪iʂtɔ,n̪ird̪iʂtɔ
spicy,মসলাযুক্ত,mɔs̪ɔl̪ad͡zukt̪ɔ,mɔs̪ɔl̪ad͡zukt̪ɔ
spider,মাকড়সা,makɔɽɔs̪a,makɔɽɔs̪a
stacked,স্তুপীকৃত,s̪t̪upikɽit̪,s̪t̪upikɽit̪
starboard,জাহাজ বা বিমানের ডানদিক,d͡ʑaɦad͡ʑɔ ba biman̪erɔ dan̪d̪ik,d͡ʑaɦad͡ʑɔ ba biman̪erɔ dan̪d̪ik
steep,খাড়া,kʰaɽa,kʰaɽa
stem,ডাঁটা,dãta,dãta
stick,লাঠি,l̪atʰi,l̪atʰi
stone,পাথর,pat̪ʰɔrɔ,pat̪ʰɔrɔ
storm,ঝড়,d͡ʑ̤ɔɽɔ,d͡ʑ̤ɔɽɔ
story,গল্প,ɡɔl̪pɔ,ɡɔl̪pɔ
string,দড়ি,d̪ɔɽi,d̪ɔɽi
strong,শক্তিশালী,ɕɔkt̪iɕal̪i,ɕɔkt̪iɕal̪i
structure,গঠন,ɡɔtʰɔn̪ɔ,ɡɔtʰɔn̪ɔ
sun,সূর্য,s̪urd͡zɔ,s̪urd͡zɔ
surface,পৃষ্ঠতল,pɽiʂtʰɔt̪ɔl̪ɔ,pɽiʂtʰɔt̪ɔl̪ɔ
sweet,মিষ্টি,miʂti,miʂti
tangible,বাস্তব,bas̪t̪ɔbɔ,bas̪t̪ɔbɔ
tangled,জট,d͡ʑɔtɔ,d͡ʑɔtɔ
tapir,*,*,*
taste,স্বাদ,s̪bad̪,s̪bad̪
technology,প্রযুক্তি,prɔd͡zukt̪i,prɔd͡zukt̪i
tenso,*,*,*
thick,পুরু,puru,puru
tick,টিক্ টিক্ শব্দ,tik tik ɕɔbd̪ɔ,tik tik ɕɔbd̪ɔ
tired,ক্লান্ত,kl̪an̪t̪ɔ,kl̪an̪t̪ɔ
to accompany,সঙ্গ দি,s̪ɔŋɡɔ d̪i,s̪ɔŋɡɔ d̪i
to act,কাজ,kad͡ʑ,kad͡ʑ
to anticipate,প্রত্যাশা,prɔt̪d͡zaɕa,prɔt̪d͡zaɕa
to believe,বিশ্বাস,biɕbas̪,biɕbas̪
to bounce,বড়াই,bɔɽai,bɔɽai
to care,উদ্বিগ্ন হত্তয়া,ud̪biɡɔn̪ɔ ɦɔt̪t̪e̯a,ud̪biɡɔn̪ɔ ɦɔt̪t̪e̯a
to choose,নির্বাচন,n̪irbat͡ɕɔn̪ɔ,n̪irbat͡ɕɔn̪ɔ
to continue,অবিরত রাখ,obirɔt̪ɔ rakʰ,obirɔt̪ɔ rakʰ
to convert,পরিবর্তন,pɔribɔrt̪ɔn̪ɔ,pɔribɔrt̪ɔn̪ɔ
to cook,,রান্না,
to correspond,মিলা,mil̪a,mil̪a
to cost,খরচ,kʰɔrɔt͡ɕɔ,kʰɔrɔt͡ɕɔ
to deal,মোকাবেলা,mokabel̪a,mokabel̪a
to deserve,প্রাপ্য,prapd͡zɔ,prapd͡zɔ
to engineer,প্রকৌশলী,prɔkowɕl̪i,prɔkowɕl̪i
to face,*,*,*
to fall,পড়া,pɔɽa,pɔɽa
to fear,ভয়,b̤e̯ɔ,b̤e̯ɔ
to feel,অনুভব,on̪ub̤ɔbɔ,on̪ub̤ɔbɔ
to fight,যুদ্ধ,d͡zud̪d̪̤ɔ,d͡zud̪d̪̤ɔ
to fly,উড়ে,uɽe,uɽe
to function,ফাংশন,ɸaŋɕɔn̪ɔ,ɸaŋɕɔn̪ɔ
to govern,শাসন,ɕas̪ɔn̪ɔ,ɕas̪ɔn̪ɔ
to help,সাহায্য,s̪aɦad͡zd͡zɔ,s̪aɦad͡zd͡zɔ
to hit,আঘাত করার জন্য,a̤ɡ̤at̪ɔ kɔrarɔ d͡ʑɔn̪d͡zɔ,a̤ɡ̤at̪ɔ kɔrarɔ d͡ʑɔn̪d͡zɔ
to hold,ধরে রাখা,d̪̤ɔre rakʰa,d̪̤ɔre rakʰa
to hunt,শিকার,ɕikar,ɕikar
to know,জান,d͡ʑan̪,d͡ʑan̪
to live,বাঁচা,bãt͡ɕa,bãt͡ɕa
to love,ভালবাস,b̤al̪bas̪,b̤al̪bas̪
to mean,মানে,man̪e,man̪e
to model,মডেল,mɔdel̪,mɔdel̪
to move,সরানো,s̪ɔran̪o,s̪ɔran̪o
to need,প্রয়োজন,pre̯od͡ʑɔn̪ɔ,pre̯od͡ʑɔn̪ɔ
to notice,লক্ষ্য,l̪ɔkʂd͡zɔ,l̪ɔkʂd͡zɔ
to obey,মান্য,man̪d͡zɔ,man̪d͡zɔ
to own,মালিক,mal̪ik,mal̪ik
to party,পার্টি,parti,parti
to pay attention,মনোযোগ দি,mɔn̪od͡zoɡɔ d̪i,mɔn̪od͡zoɡɔ d̪i
to perceive,বোঝা,bod͡ʑ̤a,bod͡ʑ̤a
to plan,পরিকল্পনা,pɔrikɔl̪pɔn̪a,pɔrikɔl̪pɔn̪a
to play,খেল,kʰel̪,kʰel̪
to ponder,চিন্তা,t͡ɕin̪t̪a,t͡ɕin̪t̪a
to prosper,উন্নতি,un̪n̪ɔt̪i,un̪n̪ɔt̪i
to push,ধাক্কা,d̪̤akka,d̪̤akka
to read,পড়,pɔɽɔ,pɔɽɔ
to recall,প্রত্যাহার,prɔt̪d͡zaɦar,prɔt̪d͡zaɦar
to relate,সম্পর্কিত,s̪ɔmpɔrkit̪,s̪ɔmpɔrkit̪
to repeat,পুনরাবৃত্তি,pun̪rabɽit̪t̪i,pun̪rabɽit̪t̪i
to ride,*,*,*
to roll,গুটান,ɡutan̪,ɡutan̪
to say,বল,bɔl̪ɔ,bɔl̪ɔ
to sell,বেচ,bet͡ɕ,bet͡ɕ
to sit,বসা,bɔs̪a,bɔs̪a
to sleep,ঘুমা,̤ɡ̤uma,̤ɡ̤uma
to speak,বলা,bɔl̪a,bɔl̪a
to spin,স্পিন,s̪pin̪,s̪pin̪
to stand,দাঁড়ানো,d̪ãɽan̪o,d̪ãɽan̪o
to step,পদক্ষেপ,pɔd̪ɔkʂep,pɔd̪ɔkʂep
to study,অধ্যয়ন,od̪̤d͡ze̯ɔn̪ɔ,od̪̤d͡ze̯ɔn̪ɔ
to surprise,অবাক,obak,obak
to surround,ঘিরা,̤ɡ̤ira,̤ɡ̤ira
to take care,যত্ন নিবেন,d͡zɔt̪n̪ɔ n̪iben̪,d͡zɔt̪n̪ɔ n̪iben̪
to think,চিন্তা করছি,t͡ɕin̪t̪a kɔrɔt͡ɕʰi,t͡ɕin̪t̪a kɔrɔt͡ɕʰi
to touch,স্পর্শ,s̪pɔrɕɔ,s̪pɔrɕɔ
to try,চেষ্টা,t͡ɕeʂta,t͡ɕeʂta
to understand,বুঝ,bud͡ʑ̤ə,bud͡ʑ̤
to wait,অপেক্ষা,opekʂa,opekʂa
to want,চাই,t͡ɕai,t͡ɕai
to wear,পর,pɔrɔ,pɔrɔ
to win,জেতার জন্য,d͡ʑet̪arɔ d͡ʑɔn̪d͡zɔ,d͡ʑet̪arɔ d͡ʑɔn̪d͡zɔ
to work,কাজ,kad͡ʑ,kad͡ʑ
to worry,চিন্তা,t͡ɕin̪t̪a,t͡ɕin̪t̪a
to write,লিখ,l̪ikʰ,l̪ikʰ
tomato,টমেটো,tɔmeto,tɔmeto
torso,ধড়,d̪̤ɔɽɔ,d̪̤ɔɽɔ
touch,স্পর্শ,s̪pɔrɕɔ,s̪pɔrɕɔ
tree,গাছ,ɡat͡ɕʰ,ɡat͡ɕʰ
tuna,টুনা,tun̪a,tun̪a
turned on,চালু,t͡ɕal̪u,t͡ɕal̪u
turtle,কচ্ছপ,kɔt͡ɕt͡ɕʰɔpɔ,kɔt͡ɕt͡ɕʰɔpɔ
typical,টিপিক্যাল,tipikd͡zal̪,tipikd͡zal̪
vagina,যোনি,d͡zon̪i,d͡zon̪i
virus,দুষ্ট,d̪uʂtɔ,d̪uʂtɔ
viscous,সান্দ্র,s̪an̪d̪rɔ,s̪an̪d̪rɔ
wasp,বোলতা,bol̪t̪a,bol̪t̪a
whale,তিমি,t̪imi,t̪imi
wheat,গম,ɡɔmɔ,ɡɔmɔ
white,সাদা,s̪ad̪a,s̪ad̪a
wide,প্রশস্ত,prɔɕɔs̪t̪ɔ,prɔɕɔs̪t̪ɔ
widespread,ব্যাপক,bd͡zapɔkɔ,bd͡zapɔkɔ
wood,কাঠ,katʰ,katʰ
word,শব্দ,ɕɔbd̪ɔ,ɕɔbd̪ɔ
worm,কীট,kit,kit
